stop_name,district,total_boardings,total_alightings,total_users,route_count,boardings_per_route,commute_boardings,evening_boardings,commute_focus_pct,evening_focus_pct,peak_hour,boarding_alighting_gap,imbalance_index,stop_type,latitude,longitude
욱수초등학교앞,수성구,1999256,75817,2075073,7,285608.0,4770,4583,20.798813987965467,19.983430714223424,16시,1923439,0.9269259442920803,생활형,35.83067135,128.7069485
반월당역(1번출구)1,중구,1984666,555081,2539747,8,248083.25,3048,7634,11.888139162993877,29.774952221225476,16시,1429585,0.5628848070299916,퇴근형,35.86334652,128.5930899
큰장네거리2,서구,1982267,1229761,3212028,8,247783.375,2472,4153,10.657928774683107,17.90549279986203,15시,752506,0.23427753431788265,생활형,35.8707344,128.5785266
감삼역(3번출구),달서구,1940885,912410,2853295,9,215653.88888888888,4754,7511,16.577745231370088,26.191721588729642,16시,1028475,0.36045168831123314,퇴근형,35.85451252,128.5491486
경북대학교병원앞,중구,1934717,393744,2328461,5,386943.4,2981,6205,13.290828837665522,27.665076463507067,17시,1540973,0.6617989307100269,퇴근형,35.8652267,128.6032542
성서종합시장앞,달서구,1934156,371683,2305839,9,214906.22222222222,3156,6023,15.376370280146162,29.344701583434833,17시,1562473,0.6776158266036787,퇴근형,35.855605,128.494945
월성주공4단지건너,달서구,1900835,295137,2195972,8,237604.375,5158,3322,24.694786230669795,15.90462967395988,9시,1605698,0.73120149072939,생활형,35.83131,128.53348
대구은행역(2번출구),수성구,1899966,400008,2299974,7,271423.71428571426,4233,6645,17.99056483488461,28.241744230524034,18시,1499958,0.6521630244515808,퇴근형,35.85966253,128.6127072
신매광장건너,수성구,1884908,414339,2299247,11,171355.27272727274,4426,4354,21.73123189473167,21.37771885893848,8시,1470569,0.6395872213816088,생활형,35.84053022,128.7069356
범물1동행정복지센터앞,수성구,1870205,124460,1994665,15,124680.33333333333,5521,5072,23.26884983352299,21.376490917520126,8시,1745745,0.875207114979207,생활형,35.8179802,128.6457322
한영한마음아동병원앞,남구,1863612,1015510,2879122,5,372722.4,2626,4685,12.289404717334332,21.925308873081242,15시,848102,0.29456966394616135,생활형,35.83484218,128.5557824
동서화성타운건너,달서구,1853928,78536,1932464,7,264846.85714285716,3737,5278,17.950811797482945,25.353059852051107,18시,1775392,0.918719313787993,퇴근형,35.85519522,128.5112717
경북대학교정문앞,북구,1853214,443775,2296989,4,463303.5,2560,5775,12.324282688234161,27.801848642403236,16시,1409439,0.6136028513850088,퇴근형,35.88406292,128.6132941
성당시장앞2,남구,1836840,235221,2072061,7,262405.71428571426,4470,3981,20.91619484347948,18.628047353890786,12시,1601619,0.7729593868134191,생활형,35.850365,128.5725433
새길시장앞,서구,1833825,307466,2141291,7,261975.0,4244,6197,19.664535260865538,28.713742933926422,18시,1526359,0.7128218443920047,퇴근형,35.86316702,128.5718292
대구역앞,중구,1820513,568089,2388602,6,303418.8333333333,2070,5349,9.074569286747622,23.449213098943492,15시,1252424,0.524333480420765,생활형,35.8745935,128.5976212
명덕역(6번출구),중구,1819895,669635,2489530,12,151657.91666666666,3919,5163,18.831387247128923,24.808995242900387,16시,1150260,0.4620390194133029,생활형,35.85780132,128.5912434
서부시장건너,서구,1814935,583809,2398744,8,226866.875,5240,4130,24.02898151969551,18.938872838996655,8시,1231126,0.513237761094973,생활형,35.87496,128.571065
대곡강산타운,달서구,1814753,148970,1963723,7,259250.42857142858,6818,3105,32.53173012692051,14.815344975665617,8시,1665783,0.8482779903275564,출근형,35.805095,128.5355
영진전문대학교후문앞,북구,1813820,819407,2633227,9,201535.55555555556,4775,6062,19.84951779181909,25.199534419687396,17시,994413,0.3776404388987353,퇴근형,35.8948069,128.6187185
영대병원역,남구,1790745,229207,2019952,3,596915.0,3311,6207,16.016059594640353,30.024669859236685,18시,1561538,0.7730569835322819,퇴근형,35.84425167,128.5883767
서부정류장(관문시장앞),남구,1772659,526490,2299149,6,295443.1666666667,2462,4896,10.88080611658638,21.63786626596544,15시,1246169,0.5420131535624703,생활형,35.83625167,128.5565933
그랜드호텔건너,수성구,1761449,777824,2539273,11,160131.72727272726,4459,5785,19.322268925770246,25.068249772500756,18시,983625,0.3873648087464404,퇴근형,35.857195,128.626095
팔달시장건너,서구,1750929,352111,2103040,14,125066.35714285714,4141,4923,20.228616091055642,24.04865419373748,18시,1398818,0.665140938831406,생활형,35.88848667,128.5702033
섬유회관건너1,중구,1726404,918236,2644640,12,143867.0,2848,5631,13.831957260806217,27.3482272948033,16시,808168,0.30558714985782565,퇴근형,35.87072513,128.583329
평리청구타운앞,서구,1724641,453859,2178500,5,344928.2,4288,4287,22.503279979008134,22.49803201259512,8시,1270782,0.583328896029378,생활형,35.86451333,128.555985
법원앞,수성구,1723481,365270,2088751,7,246211.57142857142,3754,5881,17.90517981493847,28.05017647619956,18시,1358211,0.6502503170555035,퇴근형,35.86213857,128.6271069
복현대백맨션건너,북구,1715480,157811,1873291,8,214435.0,5396,3424,26.91406055164846,17.078158511646464,8시,1557669,0.8315146979300067,출근형,35.90229282,128.6160068
북부정류장건너,서구,1709474,564002,2273476,11,155406.72727272726,4849,5868,21.88571944394295,26.48492507672865,18시,1145472,0.5038416943921994,퇴근형,35.88602333,128.5576983
더샵달서센트럴아파트건너,달서구,1704050,337392,2041442,6,284008.3333333333,6089,4758,26.208410450652092,20.479490380062842,8시,1366658,0.6694571778184244,출근형,35.83837472,128.5448125
방촌시장건너,동구,1702064,181184,1883248,8,212758.0,3607,3971,18.879874378434966,20.78513478147082,11시,1520880,0.8075834940485799,생활형,35.88127667,128.6660467
칠성시장건너,북구,1698572,740952,2439524,10,169857.2,3980,3553,19.522244567616617,17.42777260018639,15시,957620,0.392543791329784,생활형,35.87483687,128.6057448
경북대학교 경상대학앞,북구,1698486,215952,1914438,4,424621.5,2160,5909,10.417169037858693,28.49770918736436,17시,1482534,0.7743964547297953,퇴근형,35.88941072,128.6174498
평리청구타운건너,서구,1663302,445688,2108990,5,332660.4,4462,4056,24.00731733562897,21.822877434628214,8시,1217614,0.5773446057117388,생활형,35.86457,128.5561317
수성구보건소건너,수성구,1661791,173180,1834971,4,415447.75,4758,4932,23.172454098280816,24.01987045244241,18시,1488611,0.8112449733538023,생활형,35.8441742,128.612689
서문시장,중구,1657880,347461,2005341,7,236840.0,1329,4122,7.683857539315449,23.832099907493063,16시,1310419,0.6534644232576904,생활형,35.86739167,128.5822617
태전역1,북구,1654531,552311,2206842,14,118180.78571428571,4061,5508,20.24527643451817,27.458995961912358,18시,1102220,0.49945578342264646,퇴근형,35.91814292,128.5480739
CGV대구한일앞,중구,1635501,210932,1846433,4,408875.25,478,7130,2.7146751476601545,40.49295774647887,18시,1424569,0.7715248806753345,퇴근형,35.87058132,128.5967327
우방강촌마을건너,동구,1627726,83054,1710780,10,162772.6,5631,3136,30.920872000439292,17.22036132008127,8시,1544672,0.9029051076117327,출근형,35.8767152,128.6693204
용산2동행정복지센터앞,달서구,1626694,220812,1847506,7,232384.85714285713,4745,3207,27.10499257397464,18.319433337141554,8시,1405882,0.7609620753599717,출근형,35.85865855,128.5220493
용산역(2번출구),달서구,1625743,242206,1867949,7,232249.0,2912,6112,15.171407731582786,31.84328435969574,17시,1383537,0.7406717206947299,퇴근형,35.848725,128.5278917
팔달시장앞,북구,1618498,636701,2255199,14,115607.0,2991,4850,15.914653612855167,25.806108332446527,16시,981797,0.43534827746908367,퇴근형,35.8886335,128.5698946
월성2동행정복지센터앞,달서구,1610816,198095,1808911,7,230116.57142857142,5577,2507,30.05658852061439,13.511182969549987,8시,1412721,0.7809787214517464,출근형,35.83108883,128.5282486
봉덕1동행정복지센터앞,남구,1596635,1139672,2736307,5,319327.0,3637,4578,19.83637851104445,24.968639214616854,18시,456963,0.16699990169231743,생활형,35.84513238,128.5951084
대구국제공항앞,동구,1571244,543370,2114614,7,224463.42857142858,4266,3943,22.58576874205845,20.875688267683184,9시,1027874,0.4860811476704495,생활형,35.89926493,128.6364056
대구중앙중고등학교건너,동구,1568955,312323,1881278,6,261492.5,3930,3723,22.87943179833498,21.674331955521918,8시,1256632,0.6679672010197323,생활형,35.86808403,128.6167431
영진고등학교건너,북구,1540361,228963,1769324,7,220051.57142857142,3197,4295,18.12358276643991,24.34807256235828,16시,1311398,0.7411858992473962,생활형,35.89341465,128.6200817
수성대학교건너,수성구,1540325,386487,1926812,18,85573.61111111111,2576,5269,13.550762756443977,27.71699105733824,16시,1153838,0.5988326832093634,퇴근형,35.85636988,128.6513891
대구중앙중고등학교앞,수성구,1531439,393214,1924653,6,255239.83333333334,3475,3830,19.514797551524683,21.508395574773964,16시,1138225,0.5913923185114408,생활형,35.86786883,128.6165584
세천초등학교앞,달성군,1526730,46050,1572780,5,305346.0,5586,3098,34.236332434420206,18.987496935523414,7시,1480680,0.9414412695990539,출근형,35.87470667,128.4799817
강창역(2번출구),달서구,1525249,67220,1592469,8,190656.125,3868,4265,23.3956329764713,25.796891066352146,7시,1458029,0.915577634478285,퇴근형,35.85298,128.4774417
공고네거리1,동구,1522883,803441,2326324,11,138443.9090909091,3559,3638,19.628281491286124,20.063975292300903,16시,719442,0.3092613066795511,생활형,35.88160737,128.6159718
영진전문대학교후문건너,북구,1519540,384737,1904277,9,168837.77777777778,3764,4742,20.967023172905524,26.41488413547237,17시,1134803,0.5959232821695584,퇴근형,35.89499703,128.6180844
대구과학기술고등학교앞,서구,1518707,109915,1628622,3,506235.6666666667,2269,5837,12.320807993049522,31.695264986967853,18시,1408792,0.8650208581242301,퇴근형,35.85578237,128.5477465
기업은행대곡지점앞,달서구,1516689,50095,1566784,3,505563.0,4369,3077,25.797118564005668,18.16839867737364,8시,1466594,0.9360537253380172,출근형,35.80840833,128.5359983
이마트칠성점앞,북구,1510607,177525,1688132,4,377651.75,3026,4473,16.828874923530392,24.8762582726211,16시,1333082,0.7896787691957738,생활형,35.88455522,128.5903715
대곡역(한라하우젠트건너),달서구,1494983,275126,1770109,4,373745.75,975,2125,14.573991031390134,31.763826606875934,18시,1219857,0.6891423070556671,퇴근형,35.808645,128.512727
수성경찰서건너,수성구,1489393,483137,1972530,12,124116.08333333333,2061,5545,11.121303690913015,29.921217353766462,22시,1006256,0.5101347001059553,퇴근형,35.85896607,128.6333635
메트로팔레스2,수성구,1486362,150495,1636857,3,495454.0,3910,4600,21.690890935315654,25.518695218018415,7시,1335867,0.8161171073587979,퇴근형,35.86941667,128.6372683
대구은행역(1번출구),수성구,1485180,405185,1890365,7,212168.57142857142,2698,4829,15.562092634250446,27.85372325085078,18시,1079995,0.5713155924913972,퇴근형,35.86001083,128.6126461
대명시장앞,남구,1482374,305164,1787538,7,211767.7142857143,3796,4042,20.201160129849395,21.51029748283753,16시,1177210,0.6585650207156435,생활형,35.85869,128.57713
침산코오롱하늘채앞,북구,1479724,250721,1730445,7,211389.14285714287,4656,3691,26.333352185962333,20.87551609071885,8시,1229003,0.7102236707898836,출근형,35.88554677,128.597449
큰장네거리3,서구,1479495,361990,1841485,4,369873.75,1342,4134,7.479239814969627,23.039625480688848,16시,1117505,0.6068499064613614,생활형,35.87091207,128.5786991
성당시장건너,달서구,1475715,391090,1866805,8,184464.375,3014,3706,17.556940641929284,21.587930331449876,12시,1084625,0.581006050444476,생활형,35.85037032,128.5721957
서재금봉타운건너,달성군,1475303,57628,1532931,8,184412.875,4880,2748,29.500664974005563,16.612259702575262,7시,1417675,0.9248133151459524,출근형,35.87430667,128.4972183
대구역건너,중구,1469119,320972,1790091,7,209874.14285714287,1377,5667,7.506950880444857,30.89461920078504,17시,1148147,0.6413902980351278,퇴근형,35.87442578,128.5974934
약령시입구,중구,1456280,183598,1639878,7,208040.0,416,6587,2.3169033695349484,36.686159844054586,16시,1272682,0.7760833427852559,퇴근형,35.86638,128.5892817
안지랑네거리2,남구,1451426,538960,1990386,9,161269.55555555556,2937,4698,16.55114116652578,26.47506339814032,18시,912466,0.4584367052420988,퇴근형,35.839215,128.57526
중구청건너,중구,1441998,317700,1759698,7,205999.7142857143,2534,5348,15.249443341156645,32.18390804597701,18시,1124298,0.6389153138777222,퇴근형,35.86875107,128.6071431
죽전네거리1,달서구,1437992,281445,1719437,7,205427.42857142858,3024,4240,18.1294964028777,25.41966426858513,16시,1156547,0.6726312159154421,퇴근형,35.849635,128.5343783
태전역2,북구,1429071,240543,1669614,15,95271.4,4883,3026,28.617476410947663,17.734278848971456,7시,1188528,0.7118579504005117,출근형,35.91809667,128.5478217
대구고등학교건너,남구,1422030,633007,2055037,5,284406.0,2811,3368,18.057429177105416,21.63551101689471,17시,789023,0.3839458851592453,생활형,35.84668833,128.5905317
만촌역(1번출구)2,수성구,1418672,407706,1826378,10,141867.2,2749,5865,13.284043684159661,28.341548274862276,22시,1010966,0.5535360149979905,퇴근형,35.85903582,128.6424704
명덕역(7번출구),중구,1413080,430181,1843261,10,141308.0,2826,4579,17.50387116754413,28.361721895323626,18시,982899,0.5332391885902213,퇴근형,35.8579277,128.5909663
대구제일고등학교건너,서구,1402016,509141,1911157,11,127456.0,2848,5006,15.92039800995025,27.983677120017887,16시,892875,0.46719081687166464,퇴근형,35.87219,128.57359
수성구청건너,수성구,1399794,786593,2186387,12,116649.5,2153,4828,12.892987604048148,28.911910892867837,18시,613201,0.2804631567970355,퇴근형,35.85894483,128.6304933
경북대학교치과병원,중구,1398002,754007,2152009,8,174750.25,1858,5133,11.334106020862563,31.312145427926552,17시,643995,0.29925293063365443,퇴근형,35.86360348,128.6014872
팔레스호텔건너,남구,1385861,318766,1704627,7,197980.14285714287,3721,3317,22.75145215530419,20.281259553653317,8시,1067095,0.62599911886882,생활형,35.84164,128.5979983
서남시장건너,달서구,1385689,885803,2271492,7,197955.57142857142,2273,3918,13.609963475241004,23.459673073468654,15시,499886,0.22006945214863183,생활형,35.85314,128.5455733
수성구청앞,수성구,1371490,481256,1852746,12,114290.83333333333,2697,5351,15.301259503006923,30.35856121638489,18시,890234,0.480494358104133,퇴근형,35.858645,128.62882
중구청앞,중구,1371019,989201,2360220,7,195859.85714285713,2526,4811,15.92886870979947,30.337999747761383,18시,381818,0.16177220767555567,퇴근형,35.86898298,128.6069025
평화시장(닭똥집골목)건너,동구,1364969,422426,1787395,5,272993.8,2067,3439,13.936084142394822,23.186353829557714,15시,942543,0.5273277591131227,생활형,35.88239627,128.6206909
큰장네거리4,서구,1364640,719543,2084183,5,272928.0,1874,3325,10.807381776239907,19.175317185697807,15시,645097,0.30952032523055795,생활형,35.87054833,128.578865
곽병원앞1,중구,1346614,599590,1946204,6,224435.66666666666,1404,5433,8.757485029940119,33.88847305389221,17시,747024,0.3838364323575535,퇴근형,35.87041,128.589635
산격주공아파트앞,북구,1344519,215871,1560390,7,192074.14285714287,3833,3124,24.693982734183738,20.12627238757892,8시,1128648,0.7233114798223521,생활형,35.9003812,128.5962435
경북대학교북문앞,북구,1342185,609690,1951875,8,167773.125,1300,5790,7.3210564847665704,32.60685926676803,16시,732495,0.3752776176753122,퇴근형,35.89293667,128.609955
계명대학교동문앞,달서구,1325884,653409,1979293,13,101991.07692307692,2542,4222,16.300096184674576,27.07277973709522,17시,672475,0.33975515499726416,퇴근형,35.85437667,128.4918483
서부시장앞,서구,1319555,442504,1762059,7,188507.85714285713,3481,3911,20.001149161112387,22.471845552746494,15시,877051,0.49774213008758506,생활형,35.87427833,128.571185
비산지하도2,서구,1313721,318741,1632462,7,187674.42857142858,4262,2660,28.119020914428976,17.549647027775944,8시,994980,0.6094965763368458,출근형,35.880775,128.5717233
현충로역(3번출구),남구,1311377,424813,1736190,6,218562.83333333334,3643,3174,24.59658362028222,21.430018229694145,8시,886564,0.5106376606247012,생활형,35.84127833,128.58233
정화우방팔레스건너,수성구,1309509,210434,1519943,6,218251.5,3641,3038,23.710601719197708,19.783797864027093,8시,1099075,0.7231027742487711,생활형,35.83679138,128.6118746
KT남대구지사앞1,남구,1307893,491383,1799276,9,145321.44444444444,3231,3300,21.276175424733307,21.730541288028444,8시,816510,0.4537991947872366,생활형,35.83925,128.5721917
영대병원역(3번출구),남구,1306656,476600,1783256,6,217776.0,1905,4185,12.113697062190004,26.61198016024418,16시,830056,0.46547214757724076,퇴근형,35.8447903,128.5891301
계명대학교정문건너,달서구,1304616,97655,1402271,7,186373.7142857143,1569,5185,9.81483798323533,32.43463030151382,17시,1206961,0.8607187911609097,퇴근형,35.8522146,128.4848446
한전동대구지사,동구,1299393,322241,1621634,8,162424.125,3395,2922,22.234592966140546,19.136813150828477,8시,977152,0.6025724670301683,생활형,35.87450167,128.641125
경대사대부설고등학교앞,중구,1294170,643695,1937865,9,143796.66666666666,2219,4451,13.798893103662706,27.67862695106026,16시,650475,0.33566579715305245,퇴근형,35.863515,128.6005217
남문시장앞,중구,1290426,695400,1985826,12,107535.5,2318,4074,14.998382400517633,26.360401164671625,16시,595026,0.2996365240459134,퇴근형,35.86018265,128.5920553
상동우체국앞,수성구,1285172,194001,1479173,5,257034.4,3481,2768,23.952384228996078,19.046308401568844,8시,1091171,0.7376899118629126,생활형,35.83242447,128.6112491
두류역(달성고등학교건너),달서구,1281661,367064,1648725,7,183094.42857142858,2335,3450,15.550079914757593,22.975492807671817,16시,914597,0.5547298670184536,생활형,35.85685167,128.5551917
구.남부정류장앞1,수성구,1271543,301188,1572731,14,90824.5,2503,3692,16.392691073416728,24.17971052459231,16시,970355,0.6169872660995428,생활형,35.858135,128.6481817
화원고등학교건너,달성군,1263723,68669,1332392,5,252744.6,2053,4618,13.333766318113918,29.992855751120352,16시,1195054,0.8969237281520753,퇴근형,35.79729667,128.48706
2호선반월당역1,중구,1263168,326323,1589491,4,315792.0,446,6052,3.161102842157488,42.894606279679635,18시,936845,0.5893993737617892,퇴근형,35.86525717,128.5956177
구)대영학원앞,서구,1259402,565369,1824771,5,251880.4,3503,3112,23.716993906567367,21.06973595125254,8시,694033,0.3803397796216621,생활형,35.86780833,128.57089
동대구역지하도2,동구,1259243,200962,1460205,4,314810.75,2353,4744,15.408290223299066,31.065418112762757,18시,1058281,0.7247482374050219,퇴근형,35.88071177,128.629048
대실역(4번출구),달성군,1258348,33883,1292231,5,251669.6,2682,5277,16.958583623142587,33.36705659184319,18시,1224465,0.9475589116806515,퇴근형,35.85763,128.46625
메트로팔레스1,수성구,1243987,206348,1450335,3,414662.3333333333,2891,3310,19.76752136752137,22.632478632478634,15시,1037639,0.7154478103334747,생활형,35.86958197,128.6374418
시지보성아파트앞,수성구,1242209,547795,1790004,11,112928.09090909091,4038,3025,28.305060984158136,21.204261881396327,7시,694414,0.38793991521806653,출근형,35.83816377,128.7120831
대명역(1번출구),남구,1241543,287314,1528857,8,155192.875,2184,4872,13.422653801241472,29.94284309507713,18시,954229,0.6241453582643766,퇴근형,35.83936333,128.565175
두류정수사업소건너,달서구,1240551,116136,1356687,5,248110.2,2042,4271,14.448453972971059,30.220052359725464,18시,1124415,0.8287947035683249,퇴근형,35.851415,128.5480633
제일여자상업고등학교건너,달서구,1237172,310419,1547591,6,206195.33333333334,3812,2935,25.821310031836347,19.880783038677777,7시,926753,0.5988358681331178,출근형,35.84177238,128.5447025
달서교회건너,서구,1234161,373062,1607223,9,137129.0,3916,2991,27.055409700151994,20.664640044217215,8시,861099,0.5357682163582776,출근형,35.8722828,128.5686084
문성병원앞,남구,1226725,402491,1629216,8,153340.625,3261,2917,22.52227363768216,20.146418951585055,8시,824234,0.5059083632863905,생활형,35.84808333,128.5687467
대구제일고등학교앞,서구,1224306,1181585,2405891,11,111300.54545454546,3468,2779,23.851444291609354,19.112792297111415,8시,42721,0.017756831045130473,생활형,35.87194252,128.5739677
보성화성타운건너,달서구,1222928,170909,1393837,7,174704.0,3584,2848,26.044618850374246,20.696170336458106,7시,1052019,0.7547647250001256,출근형,35.85546333,128.5036983
칠곡운암역1,북구,1219762,205369,1425131,8,152470.25,2609,4379,16.6390306122449,27.927295918367346,18시,1014393,0.7117893021764315,퇴근형,35.93178333,128.5553817
칠곡그린파크2,북구,1219122,142687,1361809,6,203187.0,1708,5044,11.203673335519843,33.08625778943916,17시,1076435,0.7904449155498311,퇴근형,35.94302652,128.5637209
영남대 앞,,1213096,509516,1722612,,,842,3189,8.369781312127236,31.69980119284294,16시,703580,0.4084378838647356,퇴근형,,
불로우방아파트앞,동구,1210094,364952,1575046,2,605047.0,3054,3343,19.062480494351163,20.866362898695463,9시,845142,0.5365824236244529,생활형,35.90070378,128.6305545
성당두산위브앞,달서구,1204732,119319,1324051,5,240946.4,3767,2370,29.1947609083159,18.367821436875147,8시,1085413,0.8197667612501331,출근형,35.84428845,128.5447747
명성푸르지오앞,북구,1202941,137909,1340850,4,300735.25,2884,3526,20.262769619897423,24.773413897280967,17시,1065032,0.7942961554237984,생활형,35.889105,128.5911167
사수초등학교앞,북구,1201173,13032,1214205,5,240234.6,4782,1952,35.338456990836534,14.425066509015666,7시,1188141,0.978534102560935,출근형,35.90156667,128.5141167
북구청역(4번출구),북구,1199788,192481,1392269,5,239957.6,2645,3746,19.457113432396646,27.556274827129617,18시,1007307,0.7235002718583837,퇴근형,35.88349533,128.5814945
월성e-편한세상건너,달서구,1198360,335089,1533449,11,108941.81818181818,3729,3527,23.59230671896748,22.314311021131218,7시,863271,0.5629603592946358,생활형,35.82467167,128.5313117
월성청구코아건너,달서구,1196941,143502,1340443,5,239388.2,3551,2537,25.49723558555324,18.216414159546204,8시,1053439,0.785888695006054,출근형,35.82752167,128.5318
KT동대구지사건너,동구,1192268,1067323,2259591,11,108388.0,4113,3024,25.96263098093675,19.08849892690317,8시,124945,0.055295405230415595,출근형,35.88463398,128.626135
성서119안전센터앞,달서구,1191732,33423,1225155,3,397244.0,4000,2753,33.755274261603375,23.232067510548525,7시,1158309,0.9454387404042753,출근형,35.85040333,128.5071517
팔달신시장,북구,1190821,311349,1502170,13,91601.61538461539,2897,2833,19.582263079626877,19.149655265648235,16시,879472,0.5854676900750247,생활형,35.88922167,128.5657017
원대역2,서구,1181759,196881,1378640,13,90904.53846153847,4111,4078,24.817386054935103,24.618170842137037,8시,984878,0.714383740497882,생활형,35.88794352,128.5733541
대구가톨릭대학병원건너,남구,1180911,219306,1400217,4,295227.75,2215,3002,17.731348062760166,24.031380083253282,17시,961605,0.6867542673742713,생활형,35.84454118,128.5694211
대구은행칠곡지점앞,북구,1178086,337242,1515328,7,168298.0,2949,2485,22.688105862440374,19.118325896291736,12시,840844,0.5548924061325337,생활형,35.93648082,128.5488912
화원초등학교앞,달성군,1177022,560707,1737729,8,147127.75,2793,3121,18.453914767096137,20.621076973901552,13시,616315,0.3546669244744146,생활형,35.80376987,128.4995327
진아리채앞,달성군,1175230,14844,1190074,2,587615.0,3934,2039,30.16408526299647,15.634105198589173,7시,1160386,0.9750536521258342,출근형,35.69483462,128.4639796
대구가톨릭대학병원앞,남구,1175135,177258,1352393,4,293783.75,2126,3197,16.2974319662706,24.507474128018398,17시,997877,0.7378602225832284,생활형,35.84454833,128.5691317
달서교회앞,서구,1173411,634098,1807509,8,146676.375,4097,2170,29.364965596330272,15.553325688073393,8시,539313,0.29837361805667356,출근형,35.87202167,128.5677383
도시철도담티역(3번출구),수성구,1172946,298642,1471588,15,78196.4,1453,3929,11.277553554796647,30.4951878298665,16시,874304,0.5941228115477973,퇴근형,35.85461162,128.6539363
국민건강보험공단건너,달서구,1168542,180094,1348636,4,292135.5,2747,3660,20.845348307785702,27.773561997268175,8시,988448,0.7329242286280361,퇴근형,35.85651263,128.5581938
대구역북편네거리1,북구,1162478,213331,1375809,8,145309.75,2239,3342,18.166328600405677,27.115618661257606,16시,949147,0.689882825304966,퇴근형,35.87850667,128.5954633
안지랑네거리1,남구,1161384,394427,1555811,7,165912.0,2902,2886,21.80807094010671,21.687833471105435,8시,766957,0.492962834174588,생활형,35.8389786,128.5753178
한전서대구지사건너,서구,1156494,632542,1789036,6,192749.0,3663,2499,26.00638977635783,17.742279020234292,8시,523952,0.2928683380323258,출근형,35.87018335,128.571156
신평리네거리2,서구,1156197,395568,1551765,4,289049.25,3035,3194,23.06055770838082,24.26867259326799,8시,760629,0.4901702255173947,생활형,35.86843167,128.55514
수목원삼성래미안1차앞,달서구,1155843,341422,1497265,8,144480.375,2804,3979,20.258651831515063,28.747922837945232,18시,814421,0.5439391156542095,퇴근형,35.80842333,128.517995
성모여성의원앞,달서구,1155553,543033,1698586,8,144444.125,3022,3922,18.800547467960683,24.39965161129775,18시,612520,0.36060582154804055,생활형,35.81822828,128.535736
서부정류장역1(1번출구),달서구,1153918,1553019,2706937,7,164845.42857142858,2292,3906,15.769918811063713,26.874913994770882,18시,-399101,0.14743638289328492,퇴근형,35.837227,128.555885
동대구시장앞,북구,1151517,373068,1524585,5,230303.4,3136,3349,21.738527658394567,23.215028420906698,17시,778449,0.5105973100876632,생활형,35.88249667,128.6092817
경일여자고등학교건너,남구,1151388,128420,1279808,5,230277.6,2422,3890,15.829030782301812,25.423174955885237,15시,1022968,0.7993136470470571,퇴근형,35.8376872,128.5989861
미리내맨션건너,남구,1148500,54233,1202733,5,229700.0,2415,2392,17.882265827471308,17.71195853387634,16시,1094267,0.9098170583163512,생활형,35.83503,128.60041
황금네거리1,수성구,1145051,78778,1223829,6,190841.83333333334,2758,3130,20.357248302332447,23.103041039267787,18시,1066273,0.8712597920134267,생활형,35.83863023,128.6243137
범어역(1번출구),수성구,1139667,230420,1370087,6,189944.5,1853,4163,13.335732277797769,29.96041741633681,18시,909247,0.6636417979296205,퇴근형,35.85958287,128.6218188
대백인터빌건너,북구,1137101,508672,1645773,17,66888.29411764706,3167,2882,24.78090766823161,22.550860719874805,8시,628429,0.38184427621549266,생활형,35.89833415,128.5482782
상록아파트,동구,1136409,23321,1159730,7,162344.14285714287,2151,4566,15.60052219321149,33.11575282854656,18시,1113088,0.9597820182283807,퇴근형,35.86519,128.7227183
칠성시장역(서문프라자앞),북구,1136383,121608,1257991,6,189397.16666666666,2375,2703,17.50571239035896,19.9233434067959,15시,1014775,0.8066631637269265,생활형,35.87609167,128.6051017
중동시장앞,수성구,1132895,163770,1296665,4,283223.75,3323,3085,22.963167714739825,21.318499067099715,8시,969125,0.7473981329024845,생활형,35.8411088,128.6096677
대구동부고용복지플러스센터,동구,1128337,352248,1480585,7,161191.0,2920,3006,20.570623458964423,21.176470588235293,16시,776089,0.5241772677691589,생활형,35.88164332,128.6171275
죽전네거리2,달서구,1126983,294480,1421463,7,160997.57142857142,1623,4549,11.38867447898393,31.92056697775595,18시,832503,0.5856663170268941,퇴근형,35.85007167,128.5354417
검단유성아파트앞,북구,1124754,233913,1358667,8,140594.25,3215,2482,24.592671919222823,18.985695708712612,16시,890841,0.6556728028280661,생활형,35.907158,128.6203924
내당삼익맨션건너,서구,1123556,393094,1516650,4,280889.0,,,,,,730462,0.4816285893251574,생활형,35.86052693,128.5569021
공단역2,서구,1122657,512498,1635155,15,74843.8,2155,4360,16.936497956617416,34.2659541024835,17시,610159,0.3731505575923995,퇴근형,35.8916,128.5536967
대구농업마이스터고건너,수성구,1122644,195383,1318027,12,93553.66666666667,3639,2096,29.23596047240299,16.839399051980397,8시,927261,0.7035220067570694,출근형,35.8415752,128.7026247
안심지구대앞,동구,1117211,131965,1249176,10,111721.1,4000,2738,27.410402247652982,18.762420338518467,7시,985246,0.7887167220631841,출근형,35.87213445,128.7121103
농협중앙회앞,북구,1112953,1157213,2270166,12,92746.08333333333,3364,2425,25.2249550089982,18.18386322735453,8시,-44260,0.01949637163097324,출근형,35.877695,128.6071883
수성롯데캐슬더퍼스트앞,수성구,1112370,377382,1489752,6,185395.0,2758,2906,21.605953779866823,22.765374069721897,8시,734988,0.493362653649735,생활형,35.85476402,128.6109388
